#[unix-s]	[s]	[yyyy]	[mm]	[dd]	[HH]	[MM]	[SS]	[deg]	[deg]	[mbar]	[0-1]	[ppb]	[ppb]	[ppm]	[ppm]	[ppb]	[ppb]	[ppt]	[ppt]	[ppb]	[ppb]	[ppm]	[ppb]	[ppb]	[ppt]	[ppt]	[ppm]	[ppb]	[km]	[PVU]	[K]	[km]	[hPa]	[hPa]	[K]	[K]	[km]	[km]	[deg]	[no]	[no]	[no]	[ppmv]	[s]
descriptor \
unitime	TimeCRef	year	month	day	hour	min	sec	lon	lat	p	type	CH4	d_CH4	CO2	d_CO2	N2O	d_N2O	SF6	d_SF6	int_CO	int_O3	int_H2O_gas	int_NO	int_NOy	int_acetone	int_acetonitrile	int_CO2	int_CH4	int_h_rel_TP	int_PV	int_Tpot	int_z_km	int_dp_strop_hpa	int_dp_dtrop_hpa	int_pt_rel_sTP_K	int_pt_rel_dTP_K	int_z_rel_sTP_km	int_z_rel_dTP_km	int_eqlat	flight	canister	standard	cal_MR	dt_analysis_CO2
1414703066	79466	2014	10	30	22	4	26	50.27	61.64	237.49	1	1859.127	0.8162	396.783	0.0401	327.609	0.1138	8.474	0.0223	75.67	73.60	24.45	nan	nan	nan	nan	397.16	1859.40	-0.68	3.99	323.62	10.39	-0.32	0.94	0.36	-0.32	-0.00	-0.04	53.56	482	49	6	361.379046	562180
1414703996	80396	2014	10	30	22	19	56	55.21	61.76	237.50	1	1853.621	0.8137	396.592	0.0401	328.144	0.1139	8.480	0.0223	74.86	51.35	35.19	nan	nan	nan	nan	396.94	1853.89	nan	1.89	325.00	10.42	16.74	19.69	-5.15	-6.30	-0.46	-0.55	46.72	482	50	6	361.379046	564588
1414704928	81328	2014	10	30	22	35	28	60.09	61.60	237.54	1	1855.116	0.8144	396.477	0.0400	328.208	0.1139	8.471	0.0223	74.18	62.63	43.32	nan	nan	nan	nan	396.81	1854.56	-1.24	1.48	324.76	10.47	35.31	36.06	-9.59	-9.88	-1.01	-1.03	44.14	482	51	6	361.379046	567002
1414705864	82264	2014	10	30	22	51	4	64.84	61.18	217.91	1	1849.952	0.8121	396.512	0.0400	327.945	0.1139	8.470	0.0223	67.37	75.40	28.13	nan	nan	nan	nan	396.97	1849.34	-0.65	1.94	330.16	11.04	17.00	17.51	-5.98	-6.35	-0.51	-0.52	41.28	482	52	6	361.379046	569408
1414706827	83227	2014	10	30	23	7	7	69.50	60.42	215.66	1	1842.554	0.8089	396.415	0.0400	327.061	0.1136	8.420	0.0221	60.36	103.19	26.71	nan	nan	nan	nan	396.72	1842.43	0.08	2.17	331.58	11.13	10.76	14.14	-3.74	-5.33	-0.32	-0.43	42.31	482	61	6	361.379046	577989
1414707757	84157	2014	10	30	23	22	37	73.80	59.54	215.60	1	1841.781	0.8085	396.365	0.0400	328.314	0.1140	8.439	0.0222	71.91	45.44	23.32	nan	nan	nan	nan	396.83	1841.60	nan	2.24	328.82	11.14	10.30	34.56	-3.38	-14.52	-0.31	-1.08	42.43	482	68	6	361.379046	580403
1414708687	85087	2014	10	30	23	38	7	77.64	58.33	215.65	1	1845.753	0.8103	396.372	0.0400	328.347	0.1140	8.467	0.0222	72.91	42.75	34.40	nan	nan	nan	nan	396.85	1846.97	nan	0.87	327.55	11.16	24.02	37.95	-7.87	-16.47	-0.73	-1.19	37.08	482	69	6	361.379046	582817
1414709617	86017	2014	10	30	23	53	37	81.44	57.23	215.66	1	1842.563	0.8089	396.398	0.0400	328.349	0.1140	8.467	0.0222	nan	44.84	26.39	nan	nan	nan	nan	396.86	1843.01	nan	0.60	328.40	11.15	22.97	48.75	-6.14	-24.20	-0.69	-1.61	34.72	482	70	6	361.379046	585229
1414710548	86948	2014	10	31	0	9	8	85.03	56.15	215.68	1	1850.314	0.8123	396.508	0.0400	328.259	0.1140	8.494	0.0223	nan	43.81	34.40	nan	nan	nan	nan	396.82	1851.01	nan	0.57	327.16	11.12	23.28	27.37	-7.09	-8.81	-0.70	-0.83	34.93	482	71	6	361.379046	587642
1414711479	87879	2014	10	31	0	24	39	88.32	55.00	215.69	1	1847.269	0.8110	396.310	0.0400	327.911	0.1139	8.463	0.0222	68.65	73.51	29.55	nan	nan	nan	nan	396.81	1847.73	-0.46	2.50	327.05	11.07	12.27	11.57	-4.17	-3.85	-0.36	-0.34	45.31	482	72	6	361.379046	590051
1414712409	88809	2014	10	31	0	40	9	91.37	53.77	215.62	1	1805.199	0.7925	397.189	0.0401	321.997	0.1122	8.247	0.0217	40.62	217.55	15.54	nan	nan	nan	nan	397.67	1804.80	1.48	6.56	332.44	11.01	-24.96	-35.50	10.77	14.00	0.68	0.94	54.51	482	73	6	361.379046	592459
1414713342	89742	2014	10	31	0	55	42	94.36	52.56	215.74	1	1794.415	0.7877	397.466	0.0401	320.197	0.1118	8.180	0.0215	34.24	264.05	7.88	nan	nan	nan	nan	397.84	1794.37	2.16	6.83	341.99	10.97	-57.52	-125.67	20.82	32.78	1.50	2.90	51.56	482	74	6	361.379046	594866
1414714273	90673	2014	10	31	1	11	13	97.14	51.31	215.68	1	1794.813	0.7879	397.368	0.0401	320.287	0.1118	8.198	0.0215	35.57	260.07	7.11	nan	nan	nan	nan	397.73	1796.08	2.11	7.07	344.97	10.97	-88.69	-108.93	28.45	33.53	2.16	2.62	53.16	482	75	6	361.379046	597277
1414715206	91606	2014	10	31	1	26	46	100.13	50.38	214.64	1	1782.844	0.7827	397.604	0.0402	318.119	0.1112	8.141	0.0214	31.68	299.93	6.84	nan	nan	nan	nan	397.93	1783.55	2.50	8.41	342.71	11.01	-42.35	-57.04	20.68	23.28	1.13	1.43	71.59	482	62	6	361.379046	599686
1414716137	92537	2014	10	31	1	42	17	102.74	49.18	214.63	1	1814.542	0.7966	397.249	0.0401	323.088	0.1125	8.275	0.0217	45.84	198.17	17.44	nan	nan	nan	nan	397.66	1814.65	1.14	6.82	333.11	11.06	-26.63	-23.05	12.74	11.36	0.73	0.63	56.49	482	63	6	361.379046	602097
1414717998	94398	2014	10	31	2	13	18	107.44	46.55	214.63	1	1827.375	0.8022	396.716	0.0401	325.723	0.1133	8.358	0.0220	46.02	147.74	18.44	nan	nan	nan	nan	397.13	1825.83	0.57	6.90	337.94	11.15	-30.26	-51.63	12.30	17.23	0.84	1.35	53.87	482	65	6	361.379046	606912
1414719855	96255	2014	10	31	2	44	15	111.64	43.75	214.61	1	1826.486	0.8018	396.745	0.0401	325.311	0.1132	8.314	0.0218	45.07	154.65	15.94	nan	nan	nan	nan	397.55	1826.67	0.64	6.20	335.38	11.28	-14.69	-26.03	6.67	8.96	0.42	0.70	52.50	482	67	6	361.379046	611745
1414720746	97146	2014	10	31	2	59	6	112.84	42.15	268.31	1	1900.834	0.8345	400.102	0.0404	329.201	0.1142	9.128	0.0240	nan	54.44	111.11	nan	nan	nan	nan	397.25	1900.06	nan	1.06	321.86	9.92	51.75	39.48	-10.03	-6.07	-1.35	-1.02	45.35	482	76	6	361.379046	614268
1414721571	97971	2014	10	31	3	12	51	113.74	40.72	349.60	1	1908.850	0.8380	401.885	0.0406	329.336	0.1143	9.121	0.0240	166.56	47.69	584.65	nan	nan	nan	nan	397.25	1907.92	nan	0.38	318.77	8.22	131.36	141.91	-12.36	-25.69	-3.08	-3.80	32.02	482	81	6	361.379046	616785
1414722435	98835	2014	10	31	3	27	15	115.41	40.26	575.60	1	1881.462	0.8260	397.675	0.0402	328.214	0.1140	8.805	0.0231	122.66	50.22	4204.14	nan	nan	nan	nan	397.25	1882.78	nan	0.93	307.07	4.59	365.59	381.07	-25.76	-44.20	-6.99	-7.97	54.10	482	82	6	361.379046	619259
1414723364	99764	2014	10	31	3	42	44	116.71	39.83	842.38	1	1922.507	0.8440	407.694	0.0412	328.007	0.1139	9.164	0.0241	140.99	54.84	4673.25	nan	nan	nan	nan	397.25	1883.90	nan	0.36	290.95	1.53	638.93	636.48	-41.47	-41.54	-10.09	-10.06	31.14	482	83	6	361.379046	621672
1414739907	29907	2014	10	31	8	18	27	103.00	48.97	225.31	0	1792.633	0.7816	397.271	0.0493	319.966	0.1312	8.167	0.0227	35.81	253.76	8.97	nan	nan	nan	nan	397.69	1793.93	2.09	8.03	336.87	10.74	-41.53	-69.30	16.46	21.29	1.07	1.64	66.73	483	161	6	361.379046	956943
1414745427	35427	2014	10	31	9	50	27	86.95	53.79	226.39	0	1852.667	0.8078	396.324	0.0491	328.377	0.1339	8.485	0.0236	74.60	51.57	24.95	nan	nan	nan	nan	396.81	1853.56	nan	1.00	327.36	10.91	30.11	47.79	-8.27	-18.68	-0.88	-1.46	39.31	483	163	6	361.379046	961737
1414750949	40949	2014	10	31	11	22	29	69.47	56.83	226.37	0	1859.211	0.8106	396.301	0.0491	328.239	0.1339	8.475	0.0236	75.74	55.95	30.18	nan	nan	nan	nan	396.83	1858.56	nan	1.68	324.00	10.92	29.91	28.94	-8.87	-8.50	-0.87	-0.84	45.37	483	165	6	361.379046	966525
1414753711	43711	2014	10	31	12	8	31	59.88	56.89	226.40	0	1854.823	0.8087	396.176	0.0491	328.142	0.1338	8.473	0.0236	75.06	43.70	32.47	nan	nan	nan	nan	396.70	1854.14	nan	1.15	325.16	10.88	33.27	31.75	-10.43	-9.81	-0.98	-0.94	41.15	483	166	6	361.379046	968919
1414756471	46471	2014	10	31	12	54	31	50.40	56.25	226.41	0	1854.088	0.8084	396.905	0.0492	327.030	0.1335	8.469	0.0236	72.80	87.79	29.85	nan	nan	nan	nan	397.24	1852.02	-0.33	1.77	324.62	10.84	21.72	18.11	-6.72	-5.09	-0.62	-0.51	46.72	483	167	6	361.379046	971313
1414759233	49233	2014	10	31	13	40	33	40.89	56.07	226.38	0	1851.660	0.8073	396.982	0.0492	327.082	0.1335	8.429	0.0235	73.83	94.12	38.25	nan	nan	nan	nan	397.47	1852.34	-0.06	4.56	322.36	10.77	5.55	-4.14	-1.50	2.08	-0.16	0.11	56.01	483	168	6	361.379046	973711
1414762019	52019	2014	10	31	14	26	59	31.24	55.40	185.99	0	1788.562	0.7798	397.327	0.0493	318.889	0.1309	8.132	0.0226	31.48	289.08	6.64	nan	nan	nan	nan	398.00	1788.03	2.40	8.68	348.39	12.04	-44.93	-95.94	24.91	36.66	1.36	2.57	73.88	483	169	6	361.379046	976081
1414764763	54763	2014	10	31	15	12	43	22.18	52.86	205.39	0	1851.743	0.8074	396.324	0.0491	328.116	0.1338	8.523	0.0237	73.09	50.17	24.44	nan	nan	nan	nan	396.95	1851.31	nan	1.53	329.46	11.66	17.10	13.80	-4.82	-4.00	-0.53	-0.43	40.55	483	170	6	361.379046	978497
1414767508	57508	2014	10	31	15	58	28	13.55	49.71	269.58	0	1851.004	0.8070	396.295	0.0491	328.239	0.1339	8.485	0.0236	73.53	31.83	175.50	nan	nan	nan	nan	397.15	1851.41	nan	0.19	326.42	10.08	97.67	96.61	-13.20	-12.54	-2.79	-2.75	16.90	483	171	6	361.379046	980910
1416926098	56098	2014	11	25	15	34	58	11.03	50.39	312.40	1	1859.649	0.9149	397.189	0.0357	328.000	0.1185	8.420	0.0237	92.17	35.02	136.45	nan	nan	nan	nan	397.12	1858.61	nan	0.33	319.03	8.96	106.89	110.57	-10.04	-12.35	-2.66	-2.78	31.47	484	1	6	361.379046	602822
1416926968	56968	2014	11	25	15	49	28	10.26	52.18	249.11	1	1857.848	0.9141	398.034	0.0358	327.906	0.1185	8.465	0.0238	86.51	51.80	51.11	nan	nan	nan	nan	397.13	1858.58	nan	0.89	321.96	10.43	40.11	39.37	-8.42	-8.96	-1.09	-1.08	41.00	484	8	6	361.379046	605290
1416927808	57808	2014	11	25	16	3	28	9.09	53.82	249.11	1	1852.974	0.9117	397.819	0.0358	328.395	0.1186	8.488	0.0239	nan	46.33	51.86	nan	nan	nan	nan	397.31	1853.81	nan	0.81	320.03	10.40	25.37	25.65	-5.32	-5.49	-0.67	-0.68	42.09	484	9	6	361.379046	607792
1416928649	58649	2014	11	25	16	17	29	7.52	55.31	249.10	1	1856.928	0.9136	398.052	0.0358	328.197	0.1186	8.483	0.0239	82.44	44.18	50.21	nan	nan	nan	nan	397.45	1857.66	nan	0.72	319.71	10.37	26.91	26.11	-6.80	-6.36	-0.71	-0.69	41.44	484	10	6	361.379046	610289
1416929489	59489	2014	11	25	16	31	29	5.85	56.77	249.10	1	1870.184	0.9201	398.750	0.0359	327.977	0.1185	8.539	0.0241	92.19	45.00	52.64	nan	nan	nan	nan	398.15	1870.39	nan	0.70	319.26	10.34	26.93	34.87	-6.37	-9.79	-0.71	-0.94	40.94	484	11	6	361.379046	612789
1416930329	60329	2014	11	25	16	45	29	4.07	58.19	249.10	1	1849.290	0.9099	397.635	0.0358	328.422	0.1186	8.484	0.0239	77.08	44.02	47.82	nan	nan	nan	nan	396.91	1849.94	nan	0.92	319.09	10.30	16.06	20.96	-3.73	-5.70	-0.42	-0.55	43.54	484	12	6	361.379046	615291
1416931169	61169	2014	11	25	16	59	29	2.18	59.57	249.08	1	1842.122	0.9063	397.514	0.0358	326.152	0.1180	8.434	0.0238	65.61	114.79	42.21	nan	nan	nan	nan	396.90	1843.50	0.25	3.79	318.57	10.25	-0.49	-2.95	0.22	1.01	0.01	0.07	53.63	484	13	6	361.379046	617787
1416932011	62011	2014	11	25	17	13	31	0.06	60.96	249.08	1	1833.558	0.9021	397.275	0.0358	325.073	0.1177	8.397	0.0237	58.36	138.01	22.61	nan	nan	nan	nan	396.73	1833.85	0.50	5.46	321.53	10.21	-7.16	-16.91	2.58	5.62	0.18	0.41	60.10	484	14	6	361.379046	620295
1416932854	62854	2014	11	25	17	27	34	-2.23	62.34	249.10	1	1843.178	0.9068	397.317	0.0358	326.410	0.1181	8.425	0.0237	nan	110.50	28.77	nan	nan	nan	nan	396.62	1842.49	0.21	4.23	321.21	10.17	-10.40	-9.26	3.44	3.18	0.26	0.23	53.40	484	15	6	361.379046	622794
1416933698	63698	2014	11	25	17	41	38	-4.77	63.68	249.14	1	1845.284	0.9079	397.181	0.0357	327.213	0.1183	8.451	0.0238	65.88	90.11	31.54	nan	nan	nan	nan	396.51	1846.14	-0.06	3.98	320.71	10.13	-22.99	-6.65	8.20	2.74	0.56	0.17	52.07	484	2	6	361.379046	625292
1416935376	65376	2014	11	25	18	9	36	-10.60	66.28	248.97	1	1821.244	0.8961	397.105	0.0357	324.130	0.1174	8.319	0.0234	49.36	165.64	18.96	nan	nan	nan	nan	396.34	1822.06	0.75	5.23	322.60	10.01	-19.04	-12.29	9.74	6.56	0.46	0.30	58.59	484	4	6	361.379046	630298
1416937059	67059	2014	11	25	18	37	39	-17.36	69.12	249.25	1	1814.376	0.8927	397.113	0.0357	323.445	0.1172	8.303	0.0234	44.00	195.17	17.32	nan	nan	nan	nan	396.35	1815.53	1.04	6.99	328.64	9.86	-34.59	-59.90	13.73	19.56	0.83	1.38	63.51	484	6	6	361.379046	635301
1416938750	68750	2014	11	25	19	5	50	-26.67	71.42	249.18	1	1809.691	0.8904	397.112	0.0357	322.704	0.1170	8.261	0.0233	42.12	206.30	13.75	nan	nan	nan	nan	396.36	1809.77	1.18	6.70	327.55	9.75	-60.10	-54.03	21.43	19.20	1.37	1.23	61.98	484	16	6	361.379046	640362
1416939572	69572	2014	11	25	19	19	32	-32.03	72.24	249.18	1	1806.959	0.8890	397.136	0.0357	321.646	0.1167	8.164	0.0230	40.02	217.56	11.59	nan	nan	nan	nan	396.35	1807.42	1.36	7.46	326.93	9.72	-66.08	-44.99	23.56	18.36	1.49	1.05	72.34	484	23	6	361.379046	642884
1416940412	70412	2014	11	25	19	33	32	-37.95	72.83	249.11	1	1814.892	0.8929	397.011	0.0357	323.432	0.1172	8.301	0.0234	43.49	185.25	11.82	nan	nan	nan	nan	396.19	1812.75	0.95	7.16	327.67	9.67	-64.22	-67.64	24.69	25.19	1.46	1.53	67.18	484	24	6	361.379046	645384
1416941254	71254	2014	11	25	19	47	34	-44.08	73.37	249.10	1	1798.926	0.8851	397.169	0.0357	320.911	0.1165	8.216	0.0231	36.39	249.47	9.56	nan	nan	nan	nan	396.48	1800.03	1.84	7.06	327.97	9.63	-117.60	-97.86	34.95	30.72	2.48	2.11	65.40	484	25	6	361.379046	647888
1416942095	72095	2014	11	25	20	1	35	-50.43	73.77	249.09	1	1792.805	0.8821	397.297	0.0358	319.447	0.1161	8.175	0.0230	35.31	274.23	8.87	nan	nan	nan	nan	396.58	1791.42	2.11	7.42	328.75	9.60	-97.60	-102.92	32.27	33.38	2.11	2.21	70.98	484	26	6	361.379046	650393
1416942934	72934	2014	11	25	20	15	34	-56.96	73.98	249.09	1	1797.867	0.8846	397.376	0.0358	320.407	0.1164	8.188	0.0231	nan	249.50	9.81	nan	nan	nan	nan	396.56	1797.03	1.79	6.94	325.26	9.57	-62.97	-57.65	23.04	21.85	1.42	1.32	66.42	484	27	6	361.379046	652902
1416943775	73775	2014	11	25	20	29	35	-63.52	73.96	249.11	1	1797.433	0.8843	397.253	0.0358	320.465	0.1164	8.191	0.0231	36.21	250.09	9.61	nan	nan	nan	nan	396.53	1796.88	1.84	7.26	325.49	9.55	-46.40	-61.17	18.00	20.85	1.08	1.38	71.77	484	28	6	361.379046	655393
1416944616	74616	2014	11	25	20	43	36	-69.94	73.75	249.10	1	1809.348	0.8902	397.199	0.0357	322.616	0.1170	8.264	0.0233	42.84	203.42	13.52	nan	nan	nan	nan	396.48	1808.15	1.15	6.86	324.66	9.53	-45.40	-45.59	17.92	17.81	1.06	1.06	68.00	484	29	6	361.379046	657888
1416945462	75462	2014	11	25	20	57	42	-75.96	73.22	249.10	1	1797.084	0.8842	397.274	0.0358	320.722	0.1164	8.232	0.0232	37.29	242.45	10.36	nan	nan	nan	nan	396.49	1797.08	1.73	6.81	322.62	9.52	-47.65	-38.37	18.96	16.12	1.10	0.90	67.94	484	30	6	361.379046	660382
1416946302	76302	2014	11	25	21	11	42	-81.58	72.52	249.10	1	1799.002	0.8851	397.278	0.0358	320.923	0.1165	8.229	0.0232	36.87	245.98	10.03	nan	nan	nan	nan	396.57	1799.86	1.79	7.08	325.94	9.50	-68.11	-60.49	23.53	21.57	1.53	1.37	69.30	484	17	6	361.379046	662886
1416948008	78008	2014	11	25	21	40	8	-91.50	70.62	226.40	1	1797.041	0.8841	397.211	0.0357	320.060	0.1163	8.195	0.0231	nan	269.98	7.05	nan	nan	nan	nan	396.56	1796.17	2.07	7.46	338.88	10.13	-103.91	-100.94	39.36	38.70	2.42	2.37	61.15	484	19	6	361.379046	667866
1416949696	79696	2014	11	25	22	8	16	-98.92	68.00	226.43	1	1794.288	0.8828	397.174	0.0357	319.601	0.1161	8.202	0.0231	34.34	278.80	7.15	nan	nan	nan	nan	396.50	1793.96	2.17	7.83	337.67	10.19	-80.60	-73.33	34.90	33.02	1.94	1.79	69.45	484	21	6	361.379046	672864
1416951378	81378	2014	11	25	22	36	18	-104.88	65.14	226.46	1	1785.663	0.8785	397.386	0.0358	317.737	0.1156	8.135	0.0229	32.21	302.99	6.54	nan	nan	nan	nan	396.59	1784.13	2.38	7.09	334.97	10.28	-60.44	-53.29	31.37	29.27	1.50	1.34	56.05	484	31	6	361.379046	732856
1416953057	83057	2014	11	25	23	4	17	-109.59	62.04	226.41	1	1807.154	0.8891	397.178	0.0357	322.196	0.1169	8.246	0.0232	nan	225.25	8.03	nan	nan	nan	nan	396.43	1808.69	1.47	7.19	338.86	10.39	-61.99	-50.10	31.98	27.98	1.54	1.28	56.37	484	39	6	361.379046	737853
1416953898	83898	2014	11	25	23	18	18	-111.59	60.44	226.44	1	1819.366	0.8951	397.028	0.0357	324.161	0.1174	8.317	0.0234	45.91	180.15	9.48	nan	nan	nan	nan	396.20	1819.98	0.90	7.08	339.37	10.45	-70.96	-56.33	31.29	26.26	1.75	1.42	54.44	484	40	6	361.379046	740348
1416954738	84738	2014	11	25	23	32	18	-113.04	58.73	226.48	1	1803.880	0.8875	397.131	0.0357	320.521	0.1164	8.195	0.0231	37.27	259.85	7.66	nan	nan	nan	nan	396.40	1802.12	1.98	6.94	341.32	10.50	-87.15	-56.01	32.09	23.79	2.10	1.42	51.77	484	41	6	361.379046	742846
1416955579	85579	2014	11	25	23	46	19	-114.24	56.98	214.43	1	1797.672	0.8845	397.062	0.0357	319.949	0.1162	8.192	0.0231	35.54	285.30	7.63	nan	nan	nan	nan	396.36	1793.69	2.16	6.69	346.55	10.91	-97.84	-98.49	36.90	37.07	2.44	2.46	46.26	484	42	6	361.379046	742561
1416956444	86444	2014	11	26	0	0	44	-115.45	55.17	205.39	1	1798.627	0.8849	397.057	0.0357	320.308	0.1163	8.211	0.0231	36.04	266.55	6.80	nan	nan	nan	nan	396.28	1799.72	2.01	5.80	350.11	11.28	-182.82	-158.47	49.90	44.69	4.17	3.75	40.51	484	43	6	361.379046	747830
1416957283	87283	2014	11	26	0	14	43	-116.51	53.42	205.37	1	1796.385	0.8838	396.986	0.0357	320.112	0.1163	8.208	0.0231	34.57	274.50	6.82	nan	nan	nan	nan	396.37	1794.55	2.10	7.62	348.36	11.36	-250.03	-63.29	45.71	19.68	5.27	1.69	60.98	484	44	6	361.379046	750331
1416958126	88126	2014	11	26	0	28	46	-117.50	51.64	205.39	1	1819.886	0.8954	397.480	0.0358	323.507	0.1172	8.312	0.0234	nan	180.28	40.13	nan	nan	nan	nan	396.71	1822.64	0.92	4.00	334.75	11.48	-222.47	-2.91	27.66	1.45	4.59	0.08	39.64	484	45	6	361.379046	752830
1416958965	88965	2014	11	26	0	42	45	-118.37	49.91	205.42	1	1843.240	0.9069	397.716	0.0358	326.455	0.1181	8.421	0.0237	70.31	103.44	40.14	nan	nan	nan	nan	397.12	1844.48	0.13	1.03	332.95	11.59	14.11	16.50	-5.01	-6.04	-0.44	-0.52	33.15	484	32	6	361.379046	755329
1416959804	89804	2014	11	26	0	56	44	-119.20	48.14	205.41	1	1853.996	0.9122	398.045	0.0358	327.305	0.1183	8.503	0.0240	78.73	75.71	36.82	nan	nan	nan	nan	397.36	1854.80	-0.44	0.96	332.35	11.70	14.39	29.08	-5.26	-15.01	-0.45	-0.94	33.08	484	33	6	361.379046	757834
1416960651	90651	2014	11	26	1	10	51	-119.97	46.36	196.09	1	1851.032	0.9107	397.651	0.0358	327.552	0.1184	8.491	0.0239	74.94	74.65	38.72	nan	nan	nan	nan	397.18	1851.53	-0.47	1.33	335.87	12.10	15.66	34.11	-5.40	-16.53	-0.51	-1.18	32.87	484	34	6	361.379046	760329
1416962341	92341	2014	11	26	1	39	1	-121.38	42.85	195.50	1	1844.250	0.9074	397.403	0.0358	327.865	0.1185	8.433	0.0238	75.98	71.04	28.85	nan	nan	nan	nan	396.84	1845.66	-0.58	1.26	343.01	12.24	40.03	54.79	-14.67	-22.56	-1.43	-2.02	30.60	484	36	6	361.379046	765319
1423544773	21973	2015	2	10	6	6	13	-120.79	38.99	327.56	1	1837.733	0.8656	399.262	0.0335	325.967	0.0984	8.441	0.0204	70.34	74.36	47.51	nan	nan	nan	nan	397.13	1837.19	nan	1.73	320.19	8.67	96.01	81.79	-14.09	-9.51	-2.28	-1.90	39.71	494	31	6	361.379046	722027
1423547149	24349	2015	2	10	6	45	49	-116.32	43.16	237.39	1	1779.329	0.8381	397.073	0.0334	316.432	0.0961	8.199	0.0198	38.02	252.14	8.25	nan	3.72	nan	nan	395.85	1780.18	nan	7.60	335.43	10.67	-48.79	-43.17	16.94	14.86	1.21	1.08	65.14	494	39	6	361.379046	726331
1423548290	25490	2015	2	10	7	4	50	-114.01	45.30	237.43	1	1777.189	0.8371	397.220	0.0334	315.801	0.0960	8.141	0.0197	37.49	252.50	8.70	nan	4.32	nan	nan	395.91	1778.89	nan	6.89	334.33	10.60	-49.33	62.61	16.92	-46.92	1.21	-3.18	57.04	494	40	6	361.379046	728530
1423550568	27768	2015	2	10	7	42	48	-109.10	49.48	237.43	1	1773.084	0.8351	397.012	0.0333	315.145	0.0958	8.160	0.0197	nan	96.22	6.93	nan	5.19	nan	nan	395.70	1766.63	nan	8.30	335.90	10.51	-32.25	-45.34	16.05	19.32	0.81	1.12	78.76	494	42	6	361.379046	730148
1423551708	28908	2015	2	10	8	1	48	-106.26	51.37	237.41	1	1785.454	0.8409	397.353	0.0334	317.431	0.0964	8.211	0.0199	40.52	78.37	11.45	nan	4.42	nan	nan	396.21	1785.64	nan	5.66	328.79	10.48	-10.26	-16.55	5.54	7.12	0.26	0.41	51.63	494	43	6	361.379046	735140
1423552847	30047	2015	2	10	8	20	47	-103.03	53.19	246.50	1	1860.755	0.8764	401.376	0.0337	328.361	0.0990	8.529	0.0206	98.46	22.04	40.37	nan	nan	nan	nan	400.24	1860.05	nan	1.88	317.66	10.22	5.39	11.39	-1.50	-2.64	-0.14	-0.30	41.94	494	44	6	361.379046	737333
1423553961	31161	2015	2	10	8	39	21	-99.50	54.86	261.04	1	1850.683	0.8717	400.674	0.0337	326.097	0.0984	8.460	0.0205	90.63	62.39	52.58	nan	1.20	nan	nan	399.47	1850.78	nan	1.09	315.72	9.75	18.11	20.78	-5.31	-6.48	-0.45	-0.52	42.59	494	45	6	361.379046	739567
1423556260	33460	2015	2	10	9	17	40	-91.40	57.76	237.45	1	1777.314	0.8371	397.065	0.0334	315.733	0.0960	8.159	0.0197	36.92	104.71	7.63	nan	4.13	nan	nan	395.97	1777.07	nan	6.86	330.97	10.09	-55.46	-76.12	22.38	26.75	1.34	1.77	54.98	494	33	6	361.379046	743960
1423559688	36888	2015	2	10	10	14	48	-77.28	60.81	237.48	1	1748.333	0.8235	396.580	0.0333	309.770	0.0946	8.029	0.0194	nan	336.92	5.28	nan	3.82	nan	nan	395.33	1748.35	nan	7.64	331.88	9.80	-112.30	-91.62	37.45	33.51	2.45	2.05	69.12	494	36	6	361.379046	750546
1423560826	38026	2015	2	10	10	33	46	-72.34	61.81	237.44	1	1761.299	0.8296	396.977	0.0333	312.984	0.0953	8.091	0.0196	31.68	110.87	5.63	nan	3.71	nan	nan	395.45	1761.41	nan	8.18	330.25	9.74	-89.64	-94.13	32.01	33.03	2.04	2.13	78.06	494	37	6	361.379046	752752
1423563146	40346	2015	2	10	11	12	26	-61.28	63.26	215.59	1	1767.653	0.8326	396.753	0.0333	314.017	0.0956	8.136	0.0197	34.06	281.52	5.74	nan	3.53	nan	nan	395.59	1767.36	nan	7.38	337.77	10.30	-124.83	-111.34	40.93	38.31	2.88	2.63	59.59	494	53	6	361.379046	757192
1423564287	41487	2015	2	10	11	31	27	-55.53	63.74	215.59	1	1747.564	0.8231	396.609	0.0333	309.699	0.0945	8.052	0.0195	30.77	106.82	6.01	nan	3.97	nan	nan	395.33	1750.48	nan	7.35	336.18	10.31	-110.53	-110.73	38.02	38.06	2.61	2.61	60.62	494	54	6	361.379046	759391
1423565426	42626	2015	2	10	11	50	26	-49.61	64.04	215.60	1	1760.433	0.8292	396.673	0.0333	312.675	0.0953	8.111	0.0196	33.64	277.98	6.33	nan	3.80	nan	nan	395.63	1761.19	nan	7.11	334.95	10.33	-128.45	-101.82	41.05	35.48	2.95	2.44	56.89	494	55	6	361.379046	761594
1423566566	43766	2015	2	10	12	9	26	-43.54	64.09	215.59	1	1749.406	0.8240	396.591	0.0333	310.134	0.0946	8.047	0.0195	31.23	169.97	5.45	nan	4.11	nan	nan	395.43	1750.59	nan	7.15	339.38	10.37	-117.33	-91.56	44.17	37.07	2.75	2.26	54.38	494	56	6	361.379046	763796
1423568847	46047	2015	2	10	12	47	27	-31.32	64.00	215.66	1	1762.625	0.8302	396.807	0.0333	312.853	0.0953	8.121	0.0197	33.18	295.81	5.36	nan	4.04	nan	nan	395.62	1761.15	nan	7.62	341.86	10.47	-106.33	-130.09	33.46	38.16	2.57	3.04	61.80	494	58	6	361.379046	768199
